id,title,authors,published,summary,link
2509.12581v1,استكشاف إسناد بيانات التدريب في ظل قيود الوصول المحدودة,شييوان تشانغ؛ جونوي دينغ؛ جوهان باي؛ جياكي ما,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"يلعب إسناد بيانات التدريب (TDA) دورًا حاسمًا في فهم تأثير نقاط بيانات التدريب الفردية على تنبؤات النماذج. وقد طُبقت أساليب إسناد بيانات التدريب القائمة على التدرج، والتي اشتهرت بـ ""دالة التأثير"" لأدائها المتفوق، على نطاق واسع في اختيار البيانات، وتنظيفها، واقتصاد البيانات، وتتبع الحقائق. ومع ذلك، في السيناريوهات الواقعية التي لا تتوفر فيها النماذج التجارية للعامة وتكون الموارد الحسابية محدودة، غالبًا ما تكون أساليب إسناد بيانات التدريب الحالية مقيدة باعتمادها على الوصول الكامل للنموذج وارتفاع تكاليفه الحسابية. وهذا يُشكل تحديات كبيرة أمام التوسع في استخدام إسناد بيانات التدريب في التطبيقات العملية. في هذا العمل، نُقدم دراسة منهجية لأساليب إسناد بيانات التدريب في ظل قيود متنوعة على الوصول والموارد. ونبحث في جدوى إجراء إسناد بيانات التدريب في ظل مستويات متفاوتة من قيود الوصول من خلال الاستفادة من حلول مصممة بشكل مناسب، مثل نماذج الوكيل. علاوة على ذلك، نُثبت أن درجات الإسناد التي يتم الحصول عليها من النماذج دون تدريب مسبق على مجموعة البيانات المستهدفة تظل مفيدة عبر مجموعة من المهام، وهو أمر مفيد في السيناريوهات التي تكون فيها الموارد الحسابية محدودة. توفر النتائج التي توصلنا إليها إرشادات عملية لنشر TDA في بيئات العالم الحقيقي، بهدف تحسين الجدوى والكفاءة في ظل الوصول المحدود.",https://arxiv.org/abs/2509.12581v1
2509.12573v1,"لا حاجة لتأجيل ""التعلم""؟ إطار تدريبي مجاني لتأجيل الخبراء المتعددين من خلال التنبؤ المطابق",تيم باري؛ بينوا ماك؛ لويس بيتي,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"غالبًا ما تفشل أنظمة الذكاء الاصطناعي في تقديم تنبؤات موثوقة عبر جميع المدخلات، مما يستدعي الحاجة إلى عملية اتخاذ قرارات هجينة بين الإنسان والذكاء الاصطناعي. تعالج مناهج التعلم من أجل التأجيل (L2D) الحالية هذه المشكلة من خلال تدريب نماذج التأجيل، إلا أن هذه النماذج حساسة للتغيرات في تكوين الخبراء وتتطلب إعادة تدريب كبيرة في حال تغيرهم. نقترح إطارًا لتأجيل الخبراء، خالٍ من التدريب، لا يعتمد على النموذج أو الخبير، ويعتمد على التنبؤ المطابق. تستخدم طريقتنا مجموعة التنبؤات التي يولدها متنبئ مطابق لتحديد عدم اليقين الخاص بالتصنيف، وتختار الخبير الأكثر تمييزًا باستخدام معيار الفصل، الذي يقيس مدى قدرة الخبير على التمييز بين التصنيفات المعقولة المتبقية. تُظهر التجارب على CIFAR10-H وImageNet16-H أن طريقتنا تتفوق باستمرار على كلٍّ من النموذج المستقل وأقوى خبير، حيث بلغت دقتها 99.57% و99.40%، مع تقليل عبء عمل الخبير بما يصل إلى 11%. وتظل الطريقة متينةً في ظل انخفاض أداء الخبير، وتُظهر انخفاضًا تدريجيًا في الأداء في بيئات المعلومات المحدودة. تشير هذه النتائج إلى بديل قابل للتطوير وخالٍ من إعادة التدريب لتقنية L2D، وذلك للتعاون بين الإنسان والذكاء الاصطناعي في العالم الحقيقي.",https://arxiv.org/abs/2509.12573v1
2509.12569v1,جدولة أخذ العينات التكيفية,تشي وانغ؛ شوليانج تشو؛ جينجيا تشو,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"تطورت طرق التقطير المتسقة إلى تقنيات فعالة تعمل على تسريع عملية أخذ العينات من نماذج الانتشار بشكل كبير. وعلى الرغم من أن الطرق الحالية قد حققت نتائج ملحوظة، إلا أن اختيار الخطوات الزمنية المستهدفة أثناء التقطير يعتمد بشكل أساسي على استراتيجيات حتمية أو عشوائية، والتي غالبًا ما تتطلب تصميم جداول أخذ العينات خصيصًا لعمليات التقطير المختلفة. علاوة على ذلك، يحد هذا النمط بشدة من المرونة، مما يقيد إمكانات أخذ العينات الكاملة لنماذج الانتشار في التطبيقات العملية. للتغلب على هذه القيود، تقترح هذه الورقة جدولة أخذ عينات متكيفة قابلة للتطبيق على أطر عمل تقطير متسقة مختلفة. يقدم الجدول ثلاث استراتيجيات مبتكرة: (أ) اختيار الخطوة الزمنية المستهدفة الديناميكية، والتي تتكيف مع أطر عمل تقطير متسقة مختلفة عن طريق اختيار الخطوات الزمنية بناءً على أهميتها المحسوبة؛ (ب) أخذ العينات بالتناوب الأمثل على طول مسار الحل عن طريق توجيه إزالة الضوضاء للأمام وإضافة الضوضاء الخلفية بناءً على أهمية الخطوة الزمنية المقترحة، مما يتيح استكشافًا أكثر فعالية لمساحة الحل لتحسين أداء التوليد؛ (ثالثًا) استخدام تقنيات قصّ التنعيم وموازنة الألوان لتحقيق نتائج توليد مستقرة وعالية الجودة بمقاييس توجيه عالية، مما يُوسّع نطاق تطبيق نماذج تقطير الاتساق في سيناريوهات توليد مُعقّدة. وقد أثبتنا فعالية ومرونة مُجدول أخذ العينات التكيفي عبر مختلف طرق تقطير الاتساق من خلال تقييمات تجريبية شاملة. وقد أظهرت النتائج التجريبية باستمرار تحسينات ملحوظة في أداء التوليد، مما يُبرز قدرة التكيف القوية التي حققتها طريقتنا.",https://arxiv.org/abs/2509.12569v1
2509.12553v1,iCD: منهجية تقطير التجميع الضمني لتعدين المعلومات الهيكلية,شيانغ شيويه؛ ياتو جي؛ تشينغ داو إير جي رن؛ باو شي؛ مين لو؛ نير وو؛ زوفي تشوانغ؛ هايتنغ شو؛ غان تشي تشي جي تشا,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"اكتسبت تقنية تقطير المعرفة اللوجيتية (Logit Knowledge Distillation) اهتمامًا بحثيًا واسعًا في السنوات الأخيرة نظرًا لبساطتها وعدم احتياجها لمحاذاة السمات الوسيطة؛ إلا أنها تعاني من محدودية قابلية التفسير في عملية اتخاذ القرارات. ولمعالجة هذه المشكلة، نقترح تقطير التجميع الضمني (iCD): وهي طريقة بسيطة وفعالة تستخرج وتنقل المعرفة الهيكلية القابلة للتفسير من اللوجيت، دون الحاجة إلى تسميات حقيقية أو محاذاة مساحات السمات. تستفيد تقنية iCD من مصفوفات غرام على تمثيلات اللوجيت المحلية المنفصلة لتمكين نماذج الطلاب من تعلم الأنماط الهيكلية الدلالية الكامنة. تُظهر التجارب المكثفة على مجموعات بيانات معيارية فعالية iCD عبر هياكل متنوعة بين المعلم والطالب، مع أداء قوي بشكل خاص في مهام التصنيف الدقيقة، محققةً تحسنًا في ذروة الأداء بنسبة +5.08% مقارنةً بخط الأساس. يتوفر الكود على الرابط التالي: https URL.",https://arxiv.org/abs/2509.12553v1
2509.12543v1,الإنسان والذكاء الاصطناعي لتسريع تقييم توطين الإعلانات,هارشيت راجغاريا؛ شيفالي دالميا؛ منغيانغ تشاو؛ موخيرجي ابهيشيك؛ كيران غانيش,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"يتطلب تكييف الإعلانات للجمهور متعدد اللغات أكثر من مجرد ترجمة نصية بسيطة؛ بل يتطلب الحفاظ على الاتساق البصري، والمحاذاة المكانية، والسلامة الأسلوبية عبر مختلف اللغات والصيغ. نقدم إطار عمل منظمًا يجمع بين المكونات الآلية والإشراف البشري لمعالجة تعقيدات توطين الإعلانات. على حد علمنا، يُعد هذا أول عمل يدمج اكتشاف نصوص المشاهد، والتلوين، والترجمة الآلية، وإعادة تركيب النصوص خصيصًا لتسريع سير عمل تقييم توطين الإعلانات. تُظهر النتائج النوعية في ستة مواقع أن نهجنا يُنتج إعلانات محلية دقيقة دلاليًا ومتماسكة بصريًا، ومناسبة للنشر في سير العمل الواقعي.",https://arxiv.org/abs/2509.12543v1
2509.12541v1,zELO: طريقة تدريب مستوحاة من ELO لإعادة التصنيف ونماذج التضمين,نيكولاس بيبيتون؛ غيتا حوير العلمي؛ أدفيث أفادانام؛ أنطون كامينسكي؛ اشلي خو,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"نُقدّم منهجية تدريب جديدة تُسمى zELO، تُحسّن أداء الاسترجاع من خلال تحليلٍ يُبيّن أن مهام التصنيف مُكافئةٌ ​​إحصائيًا لنموذج ثورستون. استنادًا إلى طريقة zELO، نستخدم بياناتٍ غير مُراقَبة لتدريب مجموعةٍ من أحدث نماذج إعادة الترتيب مفتوحة الوزن: zerank-1 وzerank-1-small. تُحقق هذه النماذج أعلى درجات الاسترجاع في مجالاتٍ مُتعددة، بما في ذلك المالية والقانونية والبرمجة والعلوم والتكنولوجيا والهندسة والرياضيات (STEM)، مُتفوّقةً على أدوات إعادة الترتيب المُغلقة المصدر في كلٍّ من NDCG@10 وRecall. كما تُظهر هذه النماذج تنوّعًا كبيرًا، مُحافظةً على أدائها الخالي من الأخطاء في مجموعات بيانات العملاء الخاصة وغير المُتاحة. تضمّنت بيانات التدريب 112,000 استعلام و100 مستند لكل استعلام، وتمّ تدريبها بالكامل من استعلامات ومستندات غير مُعلّقة في أقل من 10,000 ساعة تدريب H100.",https://arxiv.org/abs/2509.12541v1
2509.12540v1,التعلم المتري العميق متعدد الوسائط لاكتشاف شذوذ السلاسل الزمنية,وي لي؛ زيزي يانغ,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"لمعالجة مشاكل انخفاض الحساسية وارتفاع استهلاك الوقت في كشف شذوذ السلاسل الزمنية بفعالية، نقترح طريقة كشف شذوذ تعتمد على التعلم المتري العميق متعدد الأنماط. تم بناء نموذج تجميع ميزات التعلم المتري العميق متعدد الأنماط، ويتألف من طبقة إدخال، وطبقة اختيار ثلاثية، وطبقة حساب دالة الخسارة. تم حساب المسافات الإقليدية التربيعية بين مراكز المجموعة، وتم استخدام استراتيجية انحدار التدرج العشوائي لتحسين النموذج وتصنيف سمات السلاسل الزمنية المختلفة. تم استخدام حاصل الضرب الداخلي لمتجهات اتجاه المكونات الرئيسية كمقياس لقياس الشذوذ. تم تطبيق توزيع فون ميزس-فيشر (vMF) لوصف الخصائص الاتجاهية لبيانات السلاسل الزمنية، وتم استخدام البيانات التاريخية للتدريب والحصول على معلمات التقييم. تم الكشف عن الشذوذ بمقارنة متجه اتجاه المكونات الرئيسية لبيانات السلاسل الزمنية الفعلية مع العتبة. تظهر النتائج التجريبية أن الطريقة المقترحة تصنف بدقة بيانات السلاسل الزمنية ذات السمات المختلفة، وتظهر حساسية عالية للشذوذ، وتحقق دقة اكتشاف عالية، وسرعة اكتشاف سريعة، ومتانة قوية.",https://arxiv.org/abs/2509.12540v1
2509.12539v1,LEAF: تقطير المعرفة من نماذج تضمين النصوص مع التمثيلات المتوافقة مع المعلم,روبن فويانيتش؛ توماس رويكستايس,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"نقدم LEAF (""إطار عمل محاذاة التضمين خفيف الوزن"")، وهو إطار عمل لتقطير المعرفة لنماذج تضمين النصوص. من أهم مميزاته أن نماذجنا الورقية المُقسّمة مُحاذاة لمعلمها. في سياق استرجاع المعلومات، يسمح هذا بهياكل مرنة غير متماثلة حيث تُشفّر المستندات باستخدام نموذج المعلم الأكبر، بينما يُمكن تقديم الاستعلامات باستخدام نماذج الأوراق الأصغر. كما نُبيّن أن نماذج الأوراق ترث تلقائيًا حدود التجاوز المسموح به (MRL) والمتانة لإخراج التكميم كلما وُجدت هذه الخصائص في نموذج المعلم، دون الحاجة إلى تدريب صريح عليها. ولإثبات كفاءة إطار عملنا، ننشر leaf-ir، وهو نموذج تضمين نصوص مُوجّه لاسترجاع المعلومات بـ 23 مليون معلمة، مُدرّب باستخدام LEAF، والذي يُرسي معيارًا جديدًا (SOTA) على BEIR، مُحتلًا المرتبة الأولى في قائمة المتصدرين العامة لهذا المعيار ولنماذج بحجمه. عند تشغيله في الوضع غير المتماثل، يزداد أداء استرجاعه بشكل أكبر. مع ذلك، لا يقتصر نظامنا على إعداد استرجاع المعلومات، بل نُظهر قابليته للتطبيق على نطاق أوسع من خلال تركيب نموذج leaf-mt متعدد المهام. يُرسي هذا أيضًا معيار SOTA جديدًا، ليحتل المرتبة الأولى في قائمة المتصدرين العامة لـ MTEB v2 (الإنجليزية) من حيث الحجم. يُمكن تطبيق LEAF على نماذج الصندوق الأسود، وعلى عكس أطر تدريب نماذج التضمين الأخرى، فإنه لا يتطلب أحكامًا أو نتائج سلبية صارمة، ويمكن إجراء التدريب باستخدام أحجام دفعات صغيرة. وبالتالي، فإن متطلبات البنية التحتية لمجموعات البيانات والتدريب لإطار عملنا متواضعة. نُتيح نماذجنا للجمهور بموجب ترخيص Apache 2.0 المُتساهل.",https://arxiv.org/abs/2509.12539v1
2509.12534v1,DeepEyeNet: إنشاء تقرير طبي لصور الشبكية,جيا هونغ هوانغ,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"يشكل الانتشار المتزايد لأمراض الشبكية تحديًا كبيرًا لنظام الرعاية الصحية، حيث يتجاوز الطلب على أطباء العيون القوى العاملة المتاحة. يخلق هذا الخلل عنق زجاجة في التشخيص والعلاج، مما قد يؤدي إلى تأخير الرعاية الحرجة. تعتمد الطرق التقليدية لإنشاء التقارير الطبية من صور الشبكية على التفسير اليدوي، وهو أمر يستغرق وقتًا طويلاً وعرضة للأخطاء، مما يزيد من إجهاد الموارد المحدودة لأطباء العيون. تبحث هذه الأطروحة في إمكانات الذكاء الاصطناعي (AI) لأتمتة إنشاء التقارير الطبية لصور الشبكية. يمكن للذكاء الاصطناعي تحليل كميات كبيرة من بيانات الصور بسرعة، وتحديد الأنماط الدقيقة الأساسية للتشخيص الدقيق. من خلال أتمتة هذه العملية، يمكن لأنظمة الذكاء الاصطناعي تحسين كفاءة تشخيص أمراض الشبكية بشكل كبير، مما يقلل من أعباء عمل الأطباء وتمكينهم من التركيز على الحالات الأكثر تعقيدًا. تعالج الطرق المقترحة القائمة على الذكاء الاصطناعي التحديات الرئيسية في إنشاء التقارير الآلية: (1) يلتقط نهج التعلم العميق متعدد الوسائط التفاعلات بين الكلمات الرئيسية النصية وصور الشبكية، مما ينتج عنه تقارير طبية أكثر شمولاً؛ (2) تُعزز الأساليب المُحسّنة لتمثيل الكلمات المفتاحية الطبية قدرة النظام على استيعاب الفروق الدقيقة في المصطلحات الطبية؛ (3) استراتيجيات للتغلب على قيود نماذج الشبكات العصبية الراديكالية، وخاصةً في استيعاب التبعيات طويلة المدى في الأوصاف الطبية؛ (4) تقنيات لتحسين قابلية تفسير نظام توليد التقارير القائم على الذكاء الاصطناعي، مما يعزز الثقة والقبول في الممارسة السريرية. تُقيّم هذه الأساليب بدقة باستخدام مقاييس مُختلفة، وتحقق أداءً مُتطورًا. تُوضح هذه الأطروحة قدرة الذكاء الاصطناعي على إحداث ثورة في تشخيص أمراض الشبكية من خلال أتمتة توليد التقارير الطبية، مما يُحسّن في نهاية المطاف الكفاءة السريرية ودقة التشخيص ورعاية المرضى.",https://arxiv.org/abs/2509.12534v1
2509.12531v1,تُعمم التمثيلات المرئية المُدرَّبة مسبقًا حيثما يكون ذلك مهمًا في التعلم التعزيزي القائم على النموذج,سكوت جونز؛ ليو تشو؛ سيباستيان دبليو باتينسون,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"في تعلم السياسات البصرية الحركية، تُشتق سياسة التحكم للعامل الروبوتي مباشرةً من المُدخلات البصرية. النهج التقليدي، حيث يتم تدريب السياسة ومُشفِّر الرؤية معًا من الصفر، يُعمِّم بشكل سيء تغييرات المشهد البصري الجديدة. يُحسِّن استخدام نماذج الرؤية المُدرَّبة مسبقًا (PVMs) لإثراء شبكة السياسات من المتانة في التعلم التعزيزي الخالي من النماذج (MFRL). تُشير التطورات الحديثة في التعلم التعزيزي القائم على النماذج (MBRL) إلى أن MBRL أكثر كفاءة في استخدام العينات من MFRL. ومع ذلك، وعلى عكس المتوقع، وجدت الأبحاث الحالية أن نماذج الرؤية المُدرَّبة مسبقًا غير فعَّالة في MBRL. هنا، نبحث في فعالية نماذج الرؤية المُدرَّبة مسبقًا في MBRL، وتحديدًا في التعميم في ظل تحولات المجال البصري. نُبيِّن أنه في السيناريوهات ذات التحولات الشديدة، يكون أداء نماذج الرؤية المُدرَّبة مسبقًا أفضل بكثير من نموذج أساسي مُدرَّب من الصفر. كما ندرس آثار المستويات المتفاوتة من الضبط الدقيق لنماذج الرؤية المُدرَّبة مسبقًا. تُظهر نتائجنا أن الضبط الدقيق الجزئي يُمكن أن يُحافظ على أعلى متوسط ​​أداء للمهام في ظل أقصى تحولات التوزيع. تظهر نتائجنا أن PVMs ناجحة للغاية في تعزيز المتانة في تعلم السياسة البصرية، مما يوفر دليلاً مقنعًا لتبنيها على نطاق أوسع في تطبيقات التعلم الآلي القائمة على النماذج.",https://arxiv.org/abs/2509.12531v1
2509.12530v1,تعزيز التجانس في الرسوم البيانية: إعادة النظر في دور السمات المنفصلة في الرسوم البيانية غير المتجانسة,رويزونغ تشيو؛ تينغ وي لي؛ جاوتانج لي؛ هانغهانغ تونغ,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"برزت الشبكات العصبية الرسومية (GNNs) كأداة فعّالة لنمذجة البيانات المهيكلة بيانيًا. ومع ذلك، غالبًا ما تواجه الشبكات العصبية الرسومية الحالية صعوبات في التعامل مع الرسوم البيانية غير المتجانسة، حيث تميل العقد المتصلة إلى امتلاك سمات أو تسميات مختلفة. على الرغم من اقتراح العديد من الطرق لمعالجة هذا التحدي، إلا أنها تركز بشكل أساسي على التصاميم المعمارية دون الاستهداف المباشر للسبب الجذري لمشكلة عدم التجانس. لا تزال هذه الطرق تؤدي أداءً أسوأ من أبسط شبكات MLP على مجموعات البيانات غير المتجانسة الصعبة. على سبيل المثال، تُظهر تجاربنا أن أحدث 21 شبكة عصبية رسومية لا تزال متأخرة عن MLP في مجموعة بيانات Actor. يتطلب هذا التحدي الحاسم نهجًا مبتكرًا لمعالجة عدم التجانس في الرسوم البيانية يتجاوز التصاميم المعمارية. لسد هذه الفجوة، نقترح وندرس نموذجًا جديدًا وغير مستكشف: زيادة تجانس الرسم البياني بشكل مباشر من خلال تحويل بياني مصمم بعناية. في هذا العمل، نقدم إطار عمل بسيطًا وفعالًا يسمى GRAPHITE لمعالجة عدم التجانس في الرسوم البيانية. على حد علمنا، يُعد هذا العمل أول طريقة تُحوِّل الرسم البياني بشكل صريح لتحسين تجانسه بشكل مباشر. انطلاقًا من التعريف الدقيق للتجانس، يُنشئ أسلوبنا المقترح GRAPHITE عُقدًا مميزة لتسهيل نقل الرسائل التجانسية بين العُقد التي تشترك في سمات متشابهة. علاوة على ذلك، نُظهر نظريًا وتجريبيًا أن أسلوبنا المقترح GRAPHITE يزيد بشكل ملحوظ من تجانس الرسوم البيانية غير المتجانسة في الأصل، مع زيادة طفيفة فقط في حجم الرسم البياني. تُظهر التجارب المكثفة على مجموعات بيانات مُعقدة أن أسلوبنا المقترح GRAPHITE يتفوق بشكل ملحوظ على أحدث الطرق في التعامل مع الرسوم البيانية غير المتجانسة، مع تحقيق دقة تُضاهي أحدث الطرق في التعامل مع الرسوم البيانية المتجانسة.",https://arxiv.org/abs/2509.12530v1
2509.12527v1,"شهادة المخاطر الانتقائية لمخرجات ماجستير القانون من خلال إحصاءات رفع المعلومات: خوارزمية بايز، والمتانة، وتصميم الهيكل العظمي",سانجيدا أكتر؛ ابن الفارابي شهاب؛ أنوج شارما,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"غالبًا ما تُنتج نماذج اللغات الكبيرة مخرجاتٍ معقولةً ولكنها غير صحيحة. تفتقر الأساليب الإرشادية الحالية، مثل هولبايز، إلى ضماناتٍ رسمية. نُطوّر أول نظرية شاملة لشهادات رفع المعلومات في ظل التصنيف الانتقائي. مساهماتنا هي: (أ) تحليل فرعي لـ PAC-Bayes لـ sub-gamma يتجاوز حدود برنشتاين القياسية؛ (ب) نظريات حساسية الهيكل الصريحة التي تُحدد المتانة في مواجهة أخطاء المواصفات؛ (ج) ضمانات وضع الفشل في ظل انتهاكات الافتراضات؛ و(د) طريقة تباينية مبدئية لبناء الهيكل. عبر ست مجموعات بيانات وعائلات نماذج متعددة، نُثبت صحة الافتراضات تجريبيًا، ونُقلل الامتناع بنسبة 12-15% بنفس المخاطر، ونُحافظ على تكلفة وقت التشغيل أقل من 20% (تُخفّض أكثر من خلال التجميع).",https://arxiv.org/abs/2509.12527v1
2509.12524v1,إطار عمل XAI مُخفَّض الأبعاد لتحليل شدة حوادث الدوارات,روهيت تشاكرابورتي؛ سوباسيش داس,[تم تقديمه في 15 سبتمبر 2025],"تُقلل الدوارات من الحوادث الخطيرة، إلا أن أنماط المخاطر تختلف باختلاف الظروف. تُحلل هذه الدراسة حوادث الدوارات في ولاية أوهايو خلال الفترة 2017-2021 باستخدام سير عمل قابل للتفسير من خطوتين. يُحدد تحليل المراسلات العنقودية (CCA) العوامل المتزامنة، ويُنتج أربعة أنماط تصادم. ثم يُفسر نموذج شدة قائم على الشجرة باستخدام SHAP لتحديد عوامل الإصابة داخل الأنماط وعبرها. تُظهر النتائج شدة أعلى عندما تتزامن الظلمة، والأسطح المبللة، والسرعات العالية المسجلة مع أحداث الأجسام الثابتة أو الزوايا، وشدة أقل في البيئات الخالية من السرعات المنخفضة. تُسلط التفسيرات الخاصة بالأنماط الضوء على الآليات عند مداخل الطرق (عدم إعطاء الأولوية، وقبول الفجوة)، وداخل الدوران متعدد المسارات (المناورات غير السليمة)، وأثناء التباطؤ (الاصطدام الخلفي). يربط سير العمل اكتشاف الأنماط بالتفسيرات على مستوى الحالة، مما يدعم فحص الموقع، واختيار الإجراءات المضادة، وإعداد التقارير الجاهزة للتدقيق. تُمثل هذه المساهمة في أنظمة المعلومات نموذجًا عمليًا للذكاء الاصطناعي (XAI) القابل للاستخدام في تحليلات السلامة العامة.",https://arxiv.org/abs/2509.12524v1
2509.12521v1,فاي: اختطاف التفضيلات في نماذج اللغة الكبيرة متعددة الوسائط في وقت الاستدلال,ييفان لان؛ يوانبو تساو؛ ويتونج تشانغ؛ لو لين؛ جينغهوي تشن,[تم تقديمه في 15 سبتمبر 2025],"في الآونة الأخيرة، حظيت نماذج اللغات الكبيرة متعددة الوسائط (MLLMs) باهتمام كبير في مختلف المجالات. ومع ذلك، أثار انتشارها الواسع مخاوف جدية تتعلق بالسلامة. في هذه الورقة البحثية، نكشف عن خطر جديد يهدد سلامة نماذج اللغات الكبيرة متعددة الوسائط: إذ يمكن التلاعب بتفضيلات مخرجاتها بشكل عشوائي باستخدام صور مُحسّنة بعناية. غالبًا ما تُولّد هذه الهجمات استجابات ذات صلة بالسياق، وإن كانت متحيزة، وليست ضارة أو غير أخلاقية بشكل صريح، مما يجعل اكتشافها صعبًا. على وجه التحديد، نُقدّم طريقة جديدة، تُسمى اختطاف التفضيلات (Phi)، للتلاعب بتفضيلات استجابة نماذج اللغات الكبيرة متعددة الوسائط باستخدام صورة مُختطفة التفضيلات. تعمل طريقتنا في وقت الاستدلال ولا تتطلب أي تعديلات على النموذج. بالإضافة إلى ذلك، نُقدّم اضطراب اختطاف شامل - وهو مكون قابل للنقل يُمكن تضمينه في صور مختلفة لاختطاف استجابات نماذج اللغات الكبيرة متعددة الوسائط تجاه أي تفضيلات يُحددها المهاجم. تُظهر النتائج التجريبية عبر مهام مُختلفة فعالية نهجنا. يُمكن الوصول إلى كود Phi من خلال هذا الرابط https.",https://arxiv.org/abs/2509.12521v1
2509.12514v1,مقارنة بين خطوط الأنابيب لترجمة لغة ذات موارد منخفضة تعتمد على المحولات,كيارا بونفانتي؛ ميشيل كولومبينو؛ جوليا كوكورد؛ فايز معماري؛ ستيفانو بيناردي؛ روزا ميو,[تم تقديمه في 15 سبتمبر 2025],"يقارن هذا العمل ثلاثة خطوط أنابيب لتدريب الشبكات العصبية القائمة على المحولات لإنتاج مترجمين آليين للغة البامبارا، وهي لغة ماندي يتحدث بها حوالي 14,188,850 شخصًا في أفريقيا. يُدرّب الخط الأول محولًا بسيطًا لترجمة الجمل من الفرنسية إلى البامبارا. يُحسّن الخط الثاني نماذج مُدرّب LLaMA3 (3B-8B) باستخدام هياكل فك التشفير فقط للترجمة من الفرنسية إلى البامبارا. دُرّبت نماذج من الخطين الأولين باستخدام مجموعات مُختلفة من المُعاملات الفائقة لتحسين درجات BLEU وchrF، والتي قُيّمت على كلٍّ من جمل الاختبار ومعايير البامبارا الرسمية. يستخدم الخط الثالث تقطير اللغة مع شبكة عصبية ثنائية بين الطالب والمعلم لدمج البامبارا في نموذج LaBSE مُدرّب مسبقًا، والذي يُوفّر تضمينات مستقلة عن اللغة. ثم يُطبّق امتداد BERT على LaBSE لتوليد الترجمات. تم اختبار جميع خطوط الأنابيب على دوكوتورو (المجال الطبي) وبايليماغابا (مجالات مختلطة). أظهرت النتائج أن خط الأنابيب الأول، على الرغم من بساطة تركيبه، يحقق أفضل دقة في الترجمة (10% BLEU و21% chrF على بايليماغابا)، وهو ما يتوافق مع نتائج الترجمة منخفضة الموارد. أما على مجموعة بيانات ييري، المُصممة لهذا العمل، فقد حقق 33.81% BLEU و41% chrF. يُظهر أداء النماذج القائمة على المُدرِّب أداءً أفضل على مجموعات البيانات الفردية مُقارنةً بالمجموعات المُجمَّعة، مما يُشير إلى أنها تُلتقط الأنماط الخاصة بمجموعات البيانات بفعالية أكبر.",https://arxiv.org/abs/2509.12514v1
2509.12512v1,DinoAtten3D: تجميع الانتباه على مستوى الشريحة باستخدام DinoV2 لتصنيف شذوذ تصوير الدماغ بالرنين المغناطيسي ثلاثي الأبعاد,فضل رفساني؛ جاي شاه؛ كاثرين د. تشونغ؛ تود ج. شويت؛ تيريزا وو,[تم تقديمه في 15 سبتمبر 2025],"يُعدّ اكتشاف الشذوذ وتصنيفه في التصوير الطبي أمرًا بالغ الأهمية للتشخيص المبكر، إلا أنهما لا يزالان يُشكّلان تحديًا نظرًا لمحدودية البيانات المُعلّقة، واختلال توازن الفئات، والتكلفة العالية للتصنيف من قِبل الخبراء. تُقدّم نماذج أسس الرؤية الناشئة، مثل DINOv2، المُدرّبة مُسبقًا على مجموعات بيانات واسعة وغير مُعلّمة، تمثيلات مُعمّمة يُمكن أن تُخفّف من هذه القيود. في هذه الدراسة، نقترح إطار عمل تجميع عالمي قائم على الانتباه، مُصمّم خصيصًا لتصنيف شذوذ الصور الطبية ثلاثية الأبعاد. بالاستفادة من نموذج DINOv2 المُراقَب ذاتيًا كمُستخرج ميزات مُدرّب مُسبقًا، تُعالج طريقتنا شرائح محورية ثنائية الأبعاد فردية من صور الرنين المغناطيسي للدماغ، مع تحديد أوزان أهمية تكيفية على مستوى الشريحة من خلال آلية انتباه مُرنة. ولمعالجة ندرة البيانات بشكل أكبر، نستخدم دالة خسارة مُركّبة تجمع بين التعلّم التبايني المُراقَب وتنظيم تباين الفئات، مما يُحسّن قابلية الفصل بين الفئات والاتساق داخلها. لقد أثبتنا صحة إطار عملنا على مجموعة بيانات ADNI ومجموعة مؤسسية متعددة الفئات من مرضى الصداع، مما أظهر أداءً قويًا في تصنيف الشذوذ على الرغم من محدودية توافر البيانات واختلال التوازن الكبير في الفئات. تُبرز نتائجنا فعالية استخدام نماذج أساسية ثنائية الأبعاد مُدرَّبة مسبقًا، إلى جانب تجميع الشرائح القائم على الانتباه، للكشف الدقيق عن الشذوذ الحجمي في التصوير الطبي. تطبيقنا متاح للجمهور على هذا الرابط https.",https://arxiv.org/abs/2509.12512v1
